Ticket_ID,Issue_Resolution,Issue_Category,Issue_Severity,Support_Channel,Building,City,Position,Country,Tenure_Months,Career_Desc,Division
56638, User Education,Apps,Sev2,Email,B0123,Sunnyvale,IT Operations,US ,23,IC3,D006433
19972, User Education,Apps,Sev2,Email,B0985,Sunnyvale,Marketing,US ,93,IC4,D006433
80132, User Education,Apps,Sev2,Chat,B0228,Sunnyvale,Supply Chain,US ,161,IC4,D006433
35310, User Education,Apps,Sev2,Email,B0207,Sunnyvale,Corporate Affairs,US ,54,IC4,D006433
61473, User Education,Apps,Sev2,Email,B0331,SUNNYVALE,Business Support,US ,100,IC3,D006433
26078, User Education,Apps,Sev2,Email,B0818,Sunnyvale,Operations,US ,27,IC3,D006433
29439, User Education,Help,Sev2,Email,B0123,Sunnyvale,Program Management,US ,75,IC3,D006433
16094, User Education,Help,Sev2,Email,B0774,Sunnyvale,Business Strategy,US ,170,IC4,D006433
23769, User Education,Apps,Sev3,Email,B0685,Sunnyvale,Business Operations,US ,69,IC3,D006433
48302, User Education,Apps,Sev2,Chat,B0910,Sunnyvale,Program Management,US ,86,IC4,D006433
80366, User Education,Apps,Sev2,Email,B0839,Sunnyvale,Software Engineering,US ,42,IC3,D006433
54982, User Education,Apps,Sev3,Email,B0685,Sunnyvale,Business Operations,US ,33,IC3,D006433
19325, User Education,Apps,Sev2,Email,B0182,Sunnyvale,Program Management,US ,185,IC4,D006433
20973, User Education,Apps,Sev2,Email,B0149,Sunnyvale,Program Management,US ,215,IC4,D006433
68009, User Education,Apps,Sev2,Email,B0343,Sunnyvale,Business Support,US ,79,IC6,D006433
53014, User Education,Apps,Sev2,Email,B0262,Sunnyvale,Software Engineering,US ,143,IC4,D006433
7670, User Education,Apps,Sev3,Email,B0723,Sunnyvale,Finance,US ,204,IC4,D006433
28255, User Education,Apps,Sev2,Email,B0741,Sunnyvale,Business Operations,US ,25,IC3,D006433
25512, User Education,Apps,Sev3,Chat,B0123,Sunnyvale,IT Operations,US ,170,IC4,D006433
24335, User Education,Apps,Sev2,Email,B0774,Sunnyvale,Technology Solutions,US ,117,IC4,D006433
64486, User Education,Apps,Sev3,Email,B0861,SUNNYVALE,Business Operations,US ,82,IC3,D006433
52740, User Education,Phone,Sev3,Chat,B0025,Sunnyvale,Service Engineering,US ,43,IC3,D006433
21993, User Education,Apps,Sev3,Email,B0685,Sunnyvale,Business Operations,US ,114,IC4,D006433
57475, User Education,Apps,Sev1,Phone,B0025,Sunnyvale,Service Engineering,US ,94,IC3,D006433
77576, User Education,Apps,Sev3,Email,B0297,Sunnyvale,Business Operations,US ,97,IC4,D006433
55979, User Education,Apps,Sev2,Chat,B0466,Sunnyvale,Software Engineering,US ,106,IC3,D006433
55911, User Education,Apps,Sev3,Email,B0818,Sunnyvale,Program Management,US ,232,IC4,D006433
7021, User Education,Apps,Sev2,Email,B0068,Sunnyvale,Business Operations,US ,130,MGR3,D006433
29424, User Education,Apps,Sev1,Email,B0304,Sunnyvale,Service Engineering,US ,135,IC4,D006433
41843, User Education,Apps,Sev2,Phone,B0818,Sunnyvale,Operations,US ,243,IC4,D006433
36465, User Education,Apps,Sev2,Email,B0589,Sunnyvale,IT Operations,US ,209,IC5,D006433
20672, User Education,Apps,Sev2,Email,B0025,Sunnyvale,Software Engineering,US ,69,IC3,D006433
71337, User Education,Apps,Sev2,Chat,B0331,SUNNYVALE,Software Engineering,US ,71,IC3,D006433
20954, User Education,Apps,Sev1,Chat,B0774,Sunnyvale,Account Management,US ,50,IC4,D006433
32541, User Education,Apps,Sev3,Phone,B0373,Sunnyvale,Support Delivery,US ,18,IC2,D006433
34210, User Education,Apps,Sev2,Email,B0774,Sunnyvale,Business Operations,US ,76,IC4,D006433
70762, User Education,Apps,Sev2,Email,B0818,Sunnyvale,Risk Management,US ,79,IC4,D006433
42658, User Education,Apps,Sev2,Chat,B0168,SUNNYVALE,Software Engineering,US ,77,IC3,D006433
44770, User Education,Apps,Sev2,Chat,B0123,Sunnyvale,IT Operations,US ,17,IC3,D006433
39236, User Education,Apps,Sev1,Chat,B1023,sunnyvale,Hardware Engineering,US ,63,MGR3,D006433
78748, User Education,Apps,Sev2,Email,B0809,Sunnyvale,Finance,US ,148,IC3,D006433
37594, User Education,Apps,Sev2,Email,B0818,Sunnyvale,Operations,US ,69,IC3,D006433
57368, User Education,Apps,Sev3,Phone,B0659,Sunnyvale,Software Engineering,US ,118,IC4,D006433
31818, User Education,Apps,Sev2,Email,B0297,Sunnyvale,Business Operations,US ,102,IC4,D006433
40675, User Education,Apps,Sev3,Email,B0297,Sunnyvale,HR Talent Acquisition,US ,120,IC5,D006433
54114, User Education,Apps,Sev2,Email,B0228,Sunnyvale,Supply Chain,US ,20,MGR3,D006433
15980, User Education,Apps,Sev2,Email,B0741,Sunnyvale,Business Operations,US ,59,IC4,D006433
42168, User Education,Apps,Sev2,Chat,B0910,Sunnyvale,Program Management,US ,139,IC4,D006433
5213, User Education,Apps,Sev2,Phone,B0832,Sunnyvale,Program Management,US ,97,IC4,D006433
15406, User Education,Apps,Sev2,Email,B0818,Sunnyvale,Operations,US ,72,IC4,D006433
76856, User Education,Apps,Sev1,Chat,B0861,SUNNYVALE,Program Management,US ,210,MGR3,D006433
60142, User Education,Apps,Sev3,Email,B0685,Sunnyvale,Business Operations,US ,32,IC3,D006433
48085, User Education,Apps,Sev1,Chat,B0149,Sunnyvale,Business Evangelist,US ,12,IC5,D006433
57833, User Education,Apps,Sev2,Email,B0839,Sunnyvale,Software Engineering,US ,211,IC4,D006433
66964, User Education,Apps,Sev2,Email,B0685,Sunnyvale,Finance,US ,17,IC3,D006433
12211, User Education,Apps,Sev2,Email,B0123,Sunnyvale,Software Engineering,US ,7,IC3,D006433
52013, User Education,Apps,Sev2,Email,B0169,Sunnyvale,Business Operations,US ,125,IC2,D006433
34737, User Education,Apps,Sev2,Phone,B0035,Sunnyvale,Program Management,US ,29,IC4,D006433
49934, User Education,Apps,Sev2,Phone,B0228,Sunnyvale,Operations,US ,24,IC3,D006433
38398, User Education,Apps,Sev1,Chat,B0589,Sunnyvale,Program Management,US ,231,IC4,D006433
80148, User Education,Apps,Sev2,Email,B0685,Sunnyvale,Business Intelligence,US ,22,IC3,D006433
33622, User Education,Apps,Sev3,Email,B0612,Sunnyvale,Service Engineering,US ,121,IC4,D006433
63101, User Education,Apps,Sev2,Email,B0207,Sunnyvale,Corporate Affairs,US ,167,IC5,D006433
69669, User Education,Apps,Sev3,Email,B0685,Sunnyvale,Business Operations,US ,115,IC4,D006433
42507, User Education,Apps,Sev2,Email,B0125,Sunnyvale,Finance,US ,30,IC2,D006433
46017, User Education,Apps,Sev2,Chat,B0228,Sunnyvale,Manufacturing,US ,71,IC3,D006433
45418, User Education,Apps,Sev2,Chat,B0776,Sunnyvale,Marketing Communications,US ,19,IC3,D006433
36215, User Education,Apps,Sev3,Email,B0741,Sunnyvale,Business Operations,US ,28,IC3,D006433
51280, User Education,Apps,Sev2,Email,B0123,Sunnyvale,Program Management,US ,87,IC4,D006433
37994, User Education,Apps,Sev2,Phone,B0910,Sunnyvale,Program Management,US ,139,IC4,D006433
70603, User Education,Apps,Sev2,Email,B0123,Sunnyvale,IT Operations,US ,174,IC4,D006433
34684, User Education,Apps,Sev2,Email,B0123,Sunnyvale,Program Management,US ,18,IC3,D006433
45852, User Education,Apps,Sev2,Email,B0659,Sunnyvale,Marketing,US ,230,IC4,D006433
33478, User Education,Help,Sev2,Email,B0341,Sunnyvale,Service Engineering,US ,102,IC3,D006433
80482, User Education,Apps,Sev3,Chat,B0058,Sunnyvale,Program Management,US ,40,IC4,D006433
60778, User Education,Apps,Sev2,Chat,B0723,Sunnyvale,Technical Delivery,US ,18,IC5,D006433
81314, User Education,Apps,Sev2,Email,MOBILE,Sydney,Licensing,AU ,153,IC4,D009170
15810, User Education,Apps,Sev2,Email,MOBILE,Sydney,Inside Sales,AU ,9,IC2,D009170
6764, User Education,Apps,Sev2,Email,MOBILE,Sydney,Licensing,AU ,43,IC3,D009170
74574, User Education,Apps,Sev2,Email,MOBILE,Sydney,Relationship Management,AU ,67,MGR3,D009170
73891, User Education,Apps,Sev2,Chat,MOBILE,Sydney,Technical Delivery,AU ,120,MGR3,D009170
2602, User Education,Apps,Sev1,Chat,MOBILE,Sydney,Relationship Management,AU ,22,IC3,D009170
38145, User Education,Apps,Sev2,Chat,MOBILE,Sydney,Relationship Management,AU ,37,IC3,D009170
14763, User Education,Apps,Sev2,Email,MOBILE,Sydney,Inside Sales,AU ,12,IC2,D009170
6720, User Education,Apps,Sev2,Phone,MOBILE,Sydney,HR Management,AU ,12,IC4,D009170
26341, User Education,Apps,Sev2,Email,MOBILE,Sydney,Technical Delivery,AU ,35,MGR3,D009170
10293, User Education,Apps,Sev2,Phone,MOBILE,Sydney,Technology Solutions,AU ,213,MGR3,D009170
74244, User Education,Apps,Sev3,Email,MOBILE,Sydney,Licensing,AU ,7,IC3,D009170
75739, User Education,Apps,Sev2,Email,MOBILE,Sydney,Inside Sales,AU ,9,IC3,D009170
53317, User Education,Apps,Sev3,Email,B0547,Sydney,Retail,AU ,24,IC2,D009170
50717, User Education,Apps,Sev1,Chat,MOBILE,Sydney,Account Management,AU ,173,IC5,D009170
6197, User Education,Apps,Sev3,Chat,B0967,Sydney,Inside Sales,AU ,0,,D009170
29871, User Education,Apps,Sev3,Phone,MOBILE,Sydney,Business Operations,AU ,73,IC4,D009170
55003, User Education,Apps,Sev2,Phone,MOBILE,Sydney,Support Engineering,AU ,131,IC4,D009170
44783, User Education,Apps,Sev2,Email,MOBILE,Sydney,Business Operations,AU ,37,IC3,D009170
25597, User Education,Apps,Sev2,Email,MOBILE,Sydney,Licensing,AU ,26,IC3,D009170
70070, User Education,Help,Sev3,Email,MOBILE,Sydney,Relationship Management,AU ,14,IC2,D009170
12336, User Education,Apps,Sev2,Email,MOBILE,Sydney,Licensing,AU ,7,IC3,D009170
59836, User Education,Apps,Sev1,Email,MOBILE,Sydney,Sales,AU ,50,IC5,D009170
32275, User Education,Apps,Sev2,Chat,MOBILE,Sydney,Relationship Management,AU ,36,IC3,D009170
52090, User Education,Help,Sev3,Email,B0547,Sydney,Solution Sales,AU ,33,IC4,D009170
12290, User Education,Apps,Sev2,Email,MOBILE,Sydney,Licensing,AU ,8,IC3,D009170
36545, User Education,Apps,Sev2,Email,MOBILE,Sydney,Account Management,AU ,184,IC4,D009170
7999, User Education,Apps,Sev2,Email,B0874,Syracuse,Retail,US ,43,IC6,D006433
18118, User Education,Apps,Sev1,Chat,HOME OFFICE,Tacoma,Relationship Management,US ,17,IC3,D006433
77479,,Apps,Sev2,Chat,MOBILE,taipei,Relationship Management,TW ,96,IC4,D008850
71528, User Education,Apps,Sev1,Chat,MOBILE,taipei,Account Management,TW ,90,IC3,D008850
39676, User Education,Apps,Sev2,Email,MOBILE,taipei,Licensing,TW ,45,IC3,D008850
2309, User Education,Apps,Sev2,Email,MOBILE,taipei,Technology Solutions,TW ,15,IC2,D008850
39411, User Education,Apps,Sev1,Chat,MOBILE,taipei,Relationship Management,TW ,11,IC4,D008850
79835, User Education,Apps,Sev3,Email,B0113,taipei,Business Support,TW ,125,IC6,D008850
73821, User Education,Apps,Sev3,Chat,MOBILE,taipei,Relationship Management,TW ,12,IC4,D008850
41255, User Education,Apps,Sev1,Chat,MOBILE,taipei,Account Management,TW ,16,IC2,D008850
18596, User Education,Apps,Sev2,Email,MOBILE,taipei,Account Management,TW ,17,IC2,D008850
72646, User Education,Apps,Sev3,Phone,MOBILE,Tallinn,Support Delivery,EE ,86,IC3,D019553
32130, User Education,Help,Sev1,Chat,MOBILE,TAMPA,Support Delivery,US ,42,IC3,D006433
20687, User Education,Apps,Sev2,Chat,MOBILE,TAMPA,Support Delivery,US ,79,IC3,D006433
77995, User Education,Help,Sev3,Email,MOBILE,TAMPA,Support Delivery,US ,151,IC4,D006433
67309, User Education,Apps,Sev1,Chat,MOBILE,TAMPA,Technical Delivery,US ,26,IC4,D006433
50644, User Education,Apps,Sev2,Email,B0524,Tampa,Retail,US ,26,IC2,D006433
12723, User Education,Apps,Sev3,Chat,HOME OFFICE,Temecula,Relationship Management,US ,123,IC4,D006433
41710, User Education,Apps,Sev3,Chat,MOBILE,Tempe,Relationship Management,US ,33,IC4,D006433
3584, User Education,Apps,Sev1,Chat,MOBILE,Tempe,Support Delivery,US ,248,IC5,D006433
66999, User Education,Apps,Sev3,Email,MOBILE,Tempe,Licensing,US ,33,IC4,D006433
54020, User Education,Apps,Sev1,Chat,MOBILE,Tempe,Operations,US ,252,IC1,D006433
56024, User Education,Apps,Sev2,Email,HOME OFFICE,Thompsons Station,Relationship Management,US ,47,IC3,D006433
62580,,Apps,Sev1,Chat,B0301,Timisoara,Support Engineering,RO ,9,IC2,D009260
24732, User Education,Apps,Sev3,Phone,B0301,Timisoara,Support Engineering,RO ,25,IC2,D009260
66114, User Education,Apps,Sev1,Chat,B0301,Timisoara,Support Engineering,RO ,12,IC2,D009260
79920, User Education,Apps,Sev1,Chat,B0301,Timisoara,Support Engineering,RO ,49,IC3,D009260
14824, User Education,Apps,Sev1,Chat,MOBILE,Tokyo,Relationship Management,JP ,192,IC4,D001939
61803, User Education,Apps,Sev2,Phone,MOBILE,Tokyo,Relationship Management,JP ,217,IC4,D001939
61241, User Education,Apps,Sev3,Email,B0095,Tokyo,Business Operations,JP ,31,IC2,D001939
17258, User Education,Apps,Sev2,Chat,MOBILE,Tokyo,Finance,JP ,18,IC5,D001939
42419, User Education,Apps,Sev2,Email,MOBILE,Tokyo,Account Management,JP ,38,IC3,D001939
54082, User Education,Apps,Sev2,Chat,B0095,Tokyo,Relationship Management,JP ,210,IC4,D001939
79414, User Education,Apps,Sev2,Email,B0095,Tokyo,Support Engineering,JP ,115,IC3,D001939
77491, User Education,Apps,Sev3,Phone,MOBILE,Tokyo,Account Management,JP ,124,IC4,D001939
45642, User Education,Apps,Sev2,Email,MOBILE,Tokyo,Business Operations,JP ,206,IC4,D001939
51066, User Education,Apps,Sev2,Chat,B0095,Tokyo,Technical Delivery,JP ,198,IC3,D001939
50588, User Education,Apps,Sev2,Chat,MOBILE,Tokyo,Relationship Management,JP ,248,MGR3,D001939
17438, User Education,Apps,Sev2,Email,MOBILE,Tokyo,Operations,JP ,27,IC3,D001939
7115, User Education,Apps,Sev3,Email,B0095,Tokyo,Business Operations,JP ,201,MGR2,D001939
63152, User Education,Apps,Sev2,Email,MOBILE,Tokyo,Relationship Management,JP ,18,IC3,D001939
36222, User Education,Apps,Sev2,Email,MOBILE,Tokyo,Business Operations,JP ,42,IC3,D001939
44827, User Education,Apps,Sev2,Phone,B0095,Tokyo,Support Engineering,JP ,207,IC4,D001939
62462, User Education,Apps,Sev3,Email,B0095,Tokyo,Relationship Management,JP ,11,IC3,D001939
16228, User Education,Apps,Sev3,Phone,B0095,Tokyo,Licensing,JP ,7,IC2,D001939
11937, User Education,Apps,Sev1,Chat,B0095,Tokyo,Support Engineering,JP ,38,IC2,D001939
3406, User Education,Apps,Sev2,Email,MOBILE,Tokyo,Account Management,JP ,119,IC4,D001939
43397, User Education,Apps,Sev2,Phone,MOBILE,Tokyo,Business Operations,JP ,259,IC4,D001939
31886, User Education,Apps,Sev3,Chat,MOBILE,Tokyo,Relationship Management,JP ,135,IC4,D001939
51120, User Education,Apps,Sev1,Email,MOBILE,Tokyo,Relationship Management,JP ,79,IC2,D001939
39087, User Education,Apps,Sev3,Email,MOBILE,Tokyo,Licensing,JP ,45,IC3,D001939
81341, User Education,Apps,Sev2,Chat,B0095,Tokyo,Relationship Management,JP ,203,IC3,D001939
57596, User Education,Apps,Sev2,Chat,B0095,Tokyo,Relationship Management,JP ,199,IC3,D001939
70781, User Education,Apps,Sev2,Phone,B0095,Tokyo,Support Delivery,JP ,24,IC1,D001939
67029, User Education,Apps,Sev2,Email,B0095,Tokyo,Manufacturing,JP ,85,IC4,D001939
78836, User Education,Apps,Sev2,Email,B0095,Tokyo,Support Engineering,JP ,28,IC2,D001939
63997, User Education,Apps,Sev3,Chat,B0095,Tokyo,Support Engineering,JP ,112,IC3,D001939
52195, User Education,Apps,Sev1,Chat,B0095,Tokyo,Support Engineering,JP ,122,IC3,D001939
62880, User Education,Apps,Sev3,Chat,B0095,Tokyo,Support Delivery,JP ,153,IC3,D001939
30830, User Education,Apps,Sev2,Chat,B0095,Tokyo,Relationship Management,JP ,72,IC2,D001939
64996, User Education,Apps,Sev2,Phone,MOBILE,Tokyo,Account Management,JP ,209,IC5,D001939
38597, User Education,Apps,Sev1,Chat,MOBILE,Tokyo,Business Operations,JP ,249,IC3,D001939
37746, User Education,Apps,Sev1,Chat,B0095,Tokyo,Support Delivery,JP ,150,IC3,D001939
61172, User Education,Apps,Sev3,Chat,B0095,Tokyo,Support Delivery,JP ,43,IC2,D001939
43761, User Education,Apps,Sev2,Chat,B0095,Tokyo,Support Engineering,JP ,201,MGR2,D001939
70498, User Education,Apps,Sev3,Email,B0095,Tokyo,Business Operations,JP ,31,IC2,D001939
14857, User Education,Apps,Sev2,Email,B0095,Tokyo,Relationship Management,JP ,44,IC2,D001939
7185, User Education,Apps,Sev3,Chat,B0095,Tokyo,Support Delivery,JP ,45,IC2,D001939
67805, User Education,Apps,Sev2,Chat,B0095,Tokyo,Support Engineering,JP ,20,IC2,D001939
51087, User Education,Apps,Sev3,Chat,MOBILE,Tokyo,Relationship Management,JP ,114,IC4,D001939
34985, User Education,Apps,Sev2,Email,B0923,Toronto,Retail,CA ,55,IC3,D007106
79715, User Education,Apps,Sev2,Email,B0923,Toronto,Retail,CA ,62,IC3,D007106
24510, User Education,Apps,Sev3,Email,MOBILE,Toulouse,Licensing,FR ,24,IC2,D008654
41237, User Education,Apps,Sev3,Chat,B0040,Toulouse,Relationship Management,FR ,72,IC4,D008654
14087, User Education,Apps,Sev2,Chat,MOBILE,Toulouse,Relationship Management,FR ,226,IC5,D008654
2641, User Education,Apps,Sev1,Chat,MOBILE,Toulouse,Account Management,FR ,29,IC2,D008654
78088, User Education,Apps,Sev2,Email,MOBILE,Toulouse,Relationship Management,FR ,40,IC5,D008654
42557, User Education,Apps,Sev3,Email,MOBILE,Toulouse,Business Operations,FR ,303,IC5,D008654
26664, User Education,Apps,Sev2,Chat,MOBILE,Toulouse,Support Delivery,FR ,32,IC3,D008654
51890, User Education,Apps,Sev2,Email,B0040,Toulouse,Technical Delivery,FR ,29,IC5,D008654
50986, User Education,Apps,Sev3,Email,MOBILE,Toulouse,Relationship Management,FR ,195,IC4,D008654
45410, User Education,Apps,Sev2,Email,MOBILE,Toulouse,Account Management,FR ,323,IC3,D008654
34536, User Education,Apps,Sev2,Chat,MOBILE,Toulouse,Relationship Management,FR ,30,IC3,D008654
4603, User Education,Apps,Sev3,Chat,MOBILE,Toulouse,Relationship Management,FR ,16,IC5,D008654
28879, User Education,Apps,Sev2,Chat,B0040,Toulouse,Relationship Management,FR ,73,IC4,D008654
28310, User Education,Apps,Sev2,Chat,MOBILE,Toulouse,Software Engineering,FR ,100,IC4,D006372
10947, User Education,Apps,Sev2,Email,MOBILE,Toulouse,Support Delivery,FR ,10,IC3,D008654
80634, User Education,Apps,Sev2,Email,MOBILE,Toulouse,Licensing,FR ,22,IC2,D008654
13759, User Education,Apps,Sev2,Chat,MOBILE,Toulouse,Marketing,FR ,38,IC3,D008654
67743, User Education,Apps,Sev2,Chat,MOBILE,Toulouse,Relationship Management,FR ,120,IC4,D008654
64076, User Education,Apps,Sev2,Chat,MOBILE,Toulouse,Relationship Management,FR ,45,IC3,D008654
10393, User Education,Apps,Sev2,Chat,B0040,Toulouse,Relationship Management,FR ,69,IC3,D008654
6787, User Education,Apps,Sev3,Email,B0040,Toulouse,Licensing,FR ,263,IC5,D008654
9922, User Education,Apps,Sev1,Chat,B0040,Toulouse,Relationship Management,FR ,146,IC4,D008654
40172, User Education,Apps,Sev2,Chat,MOBILE,Toulouse,Relationship Management,FR ,29,IC3,D008654
60994, User Education,Apps,Sev1,Chat,MOBILE,Toulouse,Relationship Management,FR ,77,IC3,D008654
16271, User Education,Apps,Sev1,Chat,MOBILE,Toulouse,Relationship Management,FR ,74,IC3,D008654
13236, User Education,Apps,Sev1,Chat,MOBILE,Toulouse,Relationship Management,FR ,228,IC4,D008654
49419, User Education,Apps,Sev1,Chat,MOBILE,Toulouse,Support Engineering,FR ,305,IC4,D008654
56992, User Education,Apps,Sev3,Chat,B0040,Toulouse,Relationship Management,FR ,12,IC2,D008654
77321, User Education,Apps,Sev1,Chat,B0040,Toulouse,Relationship Management,FR ,70,IC3,D008654
56882, User Education,Apps,Sev1,Chat,B0040,Toulouse,Business Support,FR ,174,IC6,D008654
31758, User Education,Apps,Sev2,Chat,MOBILE,Toulouse,Support Delivery,FR ,76,IC3,D008654
50657, User Education,Apps,Sev2,Email,B0040,Toulouse,Business Operations,FR ,0,,D008654
19953, User Education,Apps,Sev3,Email,MOBILE,Toulouse,Relationship Management,FR ,30,IC5,D008654
73952, User Education,Apps,Sev1,Chat,B0040,Toulouse,Relationship Management,FR ,35,IC4,D008654
75850, User Education,Apps,Sev1,Chat,B0040,Toulouse,Relationship Management,FR ,33,IC4,D008654
39474, User Education,Apps,Sev3,Phone,MOBILE,Toulouse,Licensing,FR ,13,IC2,D008654
53788, User Education,Apps,Sev3,Email,B0040,Toulouse,Relationship Management,FR ,226,IC4,D008654
67744, User Education,Apps,Sev2,Chat,B0040,Toulouse,Services Leadership,FR ,231,MGR3,D008654
83163, User Education,Apps,Sev2,Phone,B0040,Toulouse,Licensing,FR ,17,IC2,D008654
2334, User Education,Apps,Sev2,Email,MOBILE,Toulouse,Business Development,FR ,12,IC3,D008654
49731, User Education,Apps,Sev1,Chat,MOBILE,Toulouse,Relationship Management,FR ,38,IC4,D008654
16594, User Education,Apps,Sev2,Email,B0040,Toulouse,Marketing,FR ,50,IC4,D008654
